id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
12768,15728885,Liao,725,Spain,Female,29,5,0,2,1,0,100015.79,0
12769,15721582,Kao,685,Spain,Female,29,1,0,2,1,0,130752.01,0
12770,15605037,Nebechukwu,604,France,Female,52,7,0,1,1,1,125870.5,1
12771,15700383,Lucchese,682,France,Male,34,4,121874.89,1,1,1,93718.38,0
12772,15768367,Mazzanti,615,France,Female,37,3,129895.19,1,1,0,78310.21,0
12773,15752626,Ugochukwu,692,France,Male,26,3,0,1,1,1,102021.39,0
12774,15686670,Kenechukwu,678,France,Female,29,0,113657.83,1,1,1,145796.49,0
12775,15778696,Lucciano,682,Spain,Female,30,7,0,3,0,0,166526.26,1
12776,15613463,K'ung,684,France,Male,49,1,0,2,1,1,131736.23,0
12777,15672053,Brown,613,France,Female,41,2,0,2,1,0,143463.28,0
12778,15770345,Chukwufumnanya,766,France,Female,39,8,128509.63,1,1,0,161076.92,0
12779,15722758,Shih,586,France,Male,33,7,0,2,1,0,97906.87,0
12780,15746127,Milanesi,731,France,Female,29,4,0,2,1,0,115509.59,0
12781,15603764,Su,613,Germany,Male,58,1,125437.36,1,1,1,164040.94,1
12782,15611191,Manna,713,France,Female,44,2,0,1,1,0,35300.08,1
12783,15788686,Chidubem,850,France,Male,42,2,0,1,1,1,182025.95,0
12784,15589754,Lucchesi,599,France,Male,36,4,112372.96,1,0,0,147930.46,0
12785,15592078,Onyemere,595,France,Female,29,2,112610.77,1,1,0,145537.32,0
12786,15667932,Ch'iu,683,Spain,Male,30,3,100524.69,1,1,1,134790.74,0
12787,15614782,Genovese,558,France,Male,27,3,152309.37,1,1,1,171706.66,0
12788,15690670,K?,644,Germany,Female,33,8,120268.13,1,1,0,164768.82,1
12789,15747043,Hs?,758,Germany,Male,34,8,108235.91,2,1,0,59645.24,0
12790,15752694,Ch'en,629,Germany,Female,42,4,141581.08,1,0,1,143049.72,1
12791,15659327,Hao,676,Germany,Female,31,7,124577.33,2,1,0,174570.55,0
12792,15681755,Nweke,652,France,Male,30,10,0,1,0,1,103931.49,0
12793,15617078,Bischof,699,Germany,Male,48,8,120135.55,2,1,1,141501.45,0
12794,15598884,Yobanna,613,France,Female,38,5,0,1,1,1,78133.48,0
12795,15661830,Chidiebere,705,Spain,Male,43,3,0,2,1,1,167066.95,0
12796,15651022,Yefremov,628,France,Female,36,7,0,2,1,1,183872.88,0
12797,15578098,Mazzanti,593,France,Male,34,6,0,2,0,1,151822.66,0
12798,15809837,T'ao,721,France,Male,36,4,0,2,0,1,141223.33,0
12799,15804064,Shih,592,Germany,Female,33,6,102945.01,2,1,1,177738.98,0
12800,15789425,Shih,645,Germany,Male,45,3,121394.42,1,1,0,123410.23,1
12801,15778897,Shih,775,Germany,Female,34,6,95984.69,1,0,1,103608.06,0
12802,15743714,Ts'ao,559,Germany,Female,35,2,165350.61,1,1,0,161378.02,0
12803,15656597,Ts'ui,689,France,Female,22,3,0,2,1,0,143783.45,0
12804,15716164,Chidiebere,676,France,Male,39,6,0,2,1,0,89289.54,0
12805,15642937,Ch'iu,705,Germany,Male,25,7,96486.57,2,1,0,43956.83,0
12806,15737782,Onyekachi,558,Germany,Female,48,2,120777.88,1,1,1,159718.16,1
12807,15811177,Onyemachukwu,569,France,Male,45,1,0,1,1,0,180800.42,1
12808,15792868,Ponomaryov,685,Spain,Female,31,3,0,1,1,0,172629.67,0
12809,15655192,Folliero,772,Germany,Male,37,4,116932.43,1,1,0,124872.42,0
12810,15786800,Genovesi,658,Spain,Female,50,4,0,1,1,0,131043.2,1
12811,15806771,T'ao,681,France,Male,43,7,0,2,0,0,133086.45,0
12812,15585867,Calabresi,671,Spain,Male,40,1,0,2,1,1,121085.72,0
12813,15606540,Shih,689,Germany,Male,55,8,122314.5,2,1,0,94820.85,1
12814,15609618,Ritchie,628,France,Male,47,8,0,2,1,1,118914.4,0
12815,15589428,Nwabugwu,710,Germany,Male,33,2,148874.01,2,1,0,163471.01,0
12816,15581525,Hsieh,705,France,Male,34,2,0,2,1,0,163830.64,0
12817,15636407,Tuan,604,France,Male,34,6,128743.55,1,1,0,161479.19,0
12818,15671390,Palermo,557,Spain,Female,33,9,147856.82,1,0,0,148527.56,1
12819,15590320,Fanucci,659,France,Male,37,8,0,2,0,0,71139.31,0
12820,15641733,Nwachukwu,589,France,Female,40,9,0,2,0,0,103349.74,0
12821,15806957,Chiedozie,589,France,Male,37,8,0,2,1,1,16081.62,0
12822,15746749,Genovese,725,France,Male,25,7,0,2,1,0,157549.6,0
12823,15778947,Hs?,584,France,Female,38,4,0,2,1,0,35418.79,0
12824,15682533,Hsiao,724,France,Female,36,10,0,2,1,0,67979.35,0
12825,15572626,Ndubueze,674,Germany,Male,52,6,123082.08,1,1,0,47847.19,1
12826,15623072,Ch'in,652,France,Male,37,3,92566.53,2,1,1,126153.24,0
12827,15579996,Maclean,676,France,Female,32,1,0,2,0,1,186884.04,0
12828,15642063,Chukwukere,607,Spain,Female,39,4,0,2,1,1,10666.05,0
12829,15652914,Okeke,756,Spain,Male,46,8,147307.91,1,1,0,143360.56,0
12830,15743076,Y?,615,Germany,Male,39,3,138597.54,2,1,0,141210.18,0
12831,15658969,Ts'ai,752,Germany,Male,30,9,137841.53,1,1,0,77951.84,0
12832,15605835,Milanesi,696,Spain,Male,63,10,0,2,1,1,187943.6,0
12833,15571752,Pisano,633,France,Male,40,6,0,1,0,1,159718.16,0
12834,15622897,Nucci,583,France,Female,39,1,0,2,1,0,162858.29,0
12835,15658148,Yermakova,545,France,Female,40,3,0,1,1,0,113868.4,1
12836,15627212,Cawker,592,Spain,Male,44,8,0,2,0,0,124592.84,0
12837,15731569,Chiang,516,Germany,Male,35,4,72945.29,2,1,1,136869.98,0
12838,15671987,Lo,635,France,Male,56,6,0,1,1,1,123882.73,1
12839,15690188,T'ien,731,Spain,Male,41,9,157780.84,1,1,1,16976.66,0
12840,15776467,Maclean,726,France,Female,30,4,0,2,0,0,150836.92,0
12841,15723884,Chigolum,721,France,Female,45,7,0,1,1,0,118738.56,1
12842,15779744,Onwuamaeze,731,France,Female,25,4,0,1,1,0,151925.25,0
12843,15798024,Ugochukwu,695,France,Male,31,2,0,2,1,1,143450.61,0
12844,15596962,Maughan,611,Germany,Female,43,0,127305.5,1,1,1,148516.79,1
12845,15649733,Cumbrae-Stewart,682,France,Male,36,1,0,2,1,0,97769.94,0
12846,15780561,Chukwueloka,679,Germany,Male,30,4,96473.57,2,1,1,157097.09,0
12847,15638751,Eluemuno,683,France,Female,45,2,77826.8,1,0,0,81898.81,1
12848,15707637,Ts'ai,590,France,Male,46,6,0,2,1,0,137037.97,0
12849,15627857,Ponomaryova,579,France,Male,34,8,0,2,0,0,136846.75,0
12850,15798895,Tuan,521,France,Female,35,4,0,2,0,1,106837.06,0
12851,15602812,Hsueh,758,Spain,Female,31,6,0,2,0,1,173948.4,0
12852,15631267,Nnonso,642,France,Male,32,9,0,2,1,0,168816.53,0
12853,15764351,Pirozzi,786,France,Male,37,5,0,2,1,1,96881.32,0
12854,15648032,Maclean,706,France,Female,26,8,148061.89,1,1,1,154971.64,0
12855,15697567,Lo,593,France,Female,34,4,137301.87,1,1,0,85470.45,0
12856,15765461,Chukwudi,794,France,Male,25,8,0,2,1,1,176883.42,0
12857,15794257,Lettiere,492,France,Female,30,7,0,1,1,0,51117.06,0
12858,15583718,Lo Duca,595,Germany,Female,32,2,130565.02,1,1,0,136620.64,0
12859,15775809,Pisani,774,France,Male,49,4,0,2,1,1,184954.11,0
12860,15707065,Toscani,667,France,Male,34,2,0,2,1,1,53514.01,0
12861,15727490,Ch'iu,539,France,Female,40,8,0,2,1,0,174431.01,1
12862,15720371,Ulyanova,708,France,Female,27,4,0,2,1,0,124586.58,0
12863,15629010,Tuan,559,France,Female,38,3,0,2,1,1,45978.39,0
12864,15632345,Nkemdirim,636,France,Male,50,4,0,2,1,0,131662.47,1
12865,15800688,Lucchesi,607,France,Male,40,2,0,2,0,1,109545.56,0
12866,15770554,Trevisano,775,Germany,Male,35,10,110824.52,2,1,1,101178.85,0
12867,15771222,McWilliams,576,France,Female,29,2,110414.48,1,0,0,16081.62,0
12868,15793813,Lucchese,686,Spain,Female,36,5,0,4,1,0,81409,1
12869,15732438,Yevseyev,586,France,Male,34,4,0,2,1,0,101314.65,0
12870,15803538,Teng,715,France,Male,69,8,0,2,0,1,75632.78,0
12871,15771674,P'eng,577,Spain,Male,37,8,0,2,0,0,125962.02,0
12872,15613786,Uspenskaya,624,France,Male,34,1,0,2,1,0,93551.36,0
12873,15632345,Ch'iu,714,Spain,Male,35,9,0,2,1,1,161428.25,0
12874,15680804,Ngozichukwuka,709,France,Male,60,1,0,2,1,1,140937.97,0
12875,15773779,Tuan,576,Spain,Male,32,5,0,2,1,0,57517.71,0
12876,15714397,Chukwufumnanya,645,France,Female,40,4,98400.61,1,1,0,81999.53,0
12877,15792064,Mistry,641,France,Female,69,4,0,1,1,0,151401.33,1
12878,15634267,Ch'ang,714,France,Female,41,6,0,2,1,0,136983.77,0
12879,15658716,Mazzanti,683,France,Female,35,6,96863.13,1,1,0,1140.02,0
12880,15795511,Pirozzi,557,Spain,Male,52,8,0,1,1,0,159553.27,1
12881,15674929,Yermolayev,629,Spain,Male,62,3,0,1,1,1,131834.45,1
12882,15726186,Y?,696,Spain,Male,29,2,0,2,1,1,27150.35,0
12883,15768072,Pagnotto,684,France,Male,26,3,0,2,1,0,106977.8,0
12884,15669994,Pirozzi,662,Spain,Male,26,6,0,2,1,1,143981.27,0
12885,15697035,Zetticci,545,France,Female,41,2,0,1,1,1,135962.01,0
12886,15663885,Chibuzo,694,Germany,Female,37,1,96252.98,1,0,1,128841.31,0
12887,15719606,Tung,461,Spain,Male,42,2,102338.19,1,1,0,120177.15,0
12888,15773421,Chinagorom,758,France,Male,39,1,0,1,1,0,84460.18,0
12889,15732428,Mazzi,745,France,Female,34,10,0,2,1,1,12599.94,0
12890,15773512,H?,751,France,Female,46,1,0,1,1,1,120853.83,1
12891,15692226,Chinedum,633,France,Male,30,10,0,2,1,1,160968.44,0
12892,15624755,O'Loghlin,653,Spain,Female,40,5,0,2,1,1,163427.18,0
12893,15714491,Hsueh,712,France,Female,34,1,0,1,1,0,63737.19,0
12894,15743478,Chukwumaobim,593,France,Female,41,4,0,2,1,1,48502.88,0
12895,15804864,Hsueh,656,France,Male,36,8,0,2,1,1,52462.25,0
12896,15632275,Yefimov,589,France,Female,41,0,0,2,1,1,171039.56,0
12897,15674558,Ch'ang,699,Germany,Male,28,2,132578.92,2,1,0,170893.85,0
12898,15598884,Ku,696,France,Female,33,9,119825.75,1,1,0,123535.05,0
12899,15724161,Manna,748,Spain,Male,39,4,0,2,1,1,180698.32,0
12900,15748589,O'Loghlen,586,France,Male,27,6,0,2,1,0,94780.9,0
12901,15750014,Ebelegbulam,589,France,Male,33,0,0,2,1,0,106920.57,0
12902,15791342,Hao,498,France,Male,35,10,123674.28,1,1,0,125079.65,0
12903,15638068,McIntyre,565,France,Female,45,8,0,1,1,0,103421.91,1
12904,15772250,Fiorentino,567,France,Female,34,5,0,2,1,1,186869.89,0
12905,15777906,Ch'ien,583,France,Female,32,6,0,2,1,1,57816.86,0
12906,15653715,Ch'ien,639,Spain,Female,48,9,0,1,1,1,167773.55,1
12907,15593969,Chiawuotu,732,France,Male,40,10,96709.07,1,1,1,140941.47,0
12908,15793049,Ch'in,628,Germany,Male,34,9,122314.5,1,1,0,48244.64,0
12909,15757895,Mazzanti,763,France,Male,36,6,0,2,1,1,105720.09,0
12910,15584518,Galkin,768,Germany,Female,68,4,130922.81,1,1,0,161241.65,1
12911,15700826,Chikelu,632,Germany,Female,34,3,142767.24,2,0,0,172586.89,0
12912,15665811,Onuchukwu,721,Spain,Male,39,4,0,2,1,0,125870.5,0
12913,15782096,Chukwuebuka,583,France,Female,43,5,0,1,1,1,51565.98,0
12914,15752588,Chukwudi,648,Spain,Male,35,0,0,1,1,0,144517.19,0
12915,15757577,Ch'ang,625,France,Female,47,3,128743.57,1,1,0,74858.3,1
12916,15658306,Ritchie,643,Spain,Female,40,8,0,2,1,1,59816.41,0
12917,15607748,Ch'ien,707,France,Female,39,2,0,2,1,0,57844.26,0
12918,15702434,Cremonesi,646,Spain,Female,26,1,0,2,1,0,94877.3,0
12919,15668575,Uspensky,715,France,Male,35,8,141581.71,2,1,0,167984.72,0
12920,15571873,Chieloka,710,France,Female,32,5,0,2,1,1,84420.5,0
12921,15606901,McFarland,648,France,Female,45,9,98675.74,1,1,0,116748.14,1
12922,15647800,Hs?eh,676,Germany,Male,45,6,71283.09,1,1,0,152459.07,1
12923,15690130,Chiang,539,France,Male,37,3,0,2,0,1,73066.75,0
12924,15751561,Hazon,454,Spain,Female,37,3,96936.81,1,1,1,99843.98,0
12925,15572415,Yefremova,690,France,Female,28,3,83772.95,1,1,0,100015.79,0
12926,15694830,Manna,735,France,Female,39,8,0,2,0,1,62851.6,0
12927,15732448,Nkemdirim,687,France,Male,34,9,0,2,0,0,175314.87,0
12928,15581893,Outhwaite,684,France,Male,24,9,0,2,1,1,143683.75,0
12929,15693737,L?,647,France,Female,46,5,181656.51,1,1,1,47911.03,0
12930,15729689,Trevisano,748,France,Female,43,8,0,1,1,0,51561.89,1
12931,15607546,Shih,693,France,Male,39,4,0,2,1,1,142538.31,0
12932,15676521,Macleod,669,France,Female,41,7,0,2,1,0,121151.1,0
12933,15596962,Iadanza,583,France,Male,31,3,0,2,1,0,171681.86,0
12934,15650476,Nwabugwu,651,France,Male,23,10,0,2,1,0,121452.73,0
12935,15615352,Li Fonti,684,France,Female,43,3,0,2,1,0,90928.02,1
12936,15709861,Onwuatuegwu,652,Germany,Male,45,6,93716.72,2,1,0,174815.54,0
12937,15671345,Okwudiliolisa,624,Spain,Male,42,7,0,1,1,0,96985.58,1
12938,15601594,Chiu,652,France,Male,35,1,0,1,0,1,88890.75,0
12939,15709741,Ch'in,686,Spain,Male,34,8,0,2,1,1,178291.09,0
12940,15679668,Lettiere,653,Germany,Male,37,7,113574.61,2,0,0,9241.78,0
12941,15795747,Yermakova,738,France,Male,32,8,0,2,1,1,102908.91,0
12942,15800287,Tsao,587,France,Female,29,1,0,2,1,1,153955.38,0
12943,15694879,Brownlow,591,Germany,Male,38,7,106116.55,1,1,1,180962.32,0
12944,15686461,Onochie,638,France,Male,33,2,133968.96,1,0,1,5199.02,0
12945,15790829,Hsiao,695,Spain,Female,28,2,0,2,1,0,154460.68,0
12946,15654562,Calabresi,537,France,Female,39,4,0,1,0,0,97906.38,1
12947,15645103,Onwughara,705,France,Female,25,7,0,2,1,0,52628.73,0
12948,15795895,Ch'iu,757,France,Female,34,1,105599.67,1,1,1,119419.37,0
12949,15766787,McGregor,576,France,Male,36,1,0,1,1,0,59645.25,1
12950,15787655,Chikwendu,701,France,Female,41,6,0,2,1,0,146785.44,1
12951,15676521,Lo,595,France,Female,28,8,0,2,0,0,199390.45,0
12952,15800890,Onyemachukwu,695,France,Male,34,9,131326.44,1,1,0,103948.58,0
12953,15651674,Mazzi,634,Germany,Male,40,3,135842.89,1,1,0,187930.75,1
12954,15602844,Lujan,652,France,Male,39,6,109949.05,1,1,1,182699.7,0
12955,15757867,Y?an,464,Spain,Male,46,4,0,2,1,0,151401.33,0
12956,15806901,Oguejiofor,716,Spain,Male,55,6,0,1,1,0,173989.67,1
12957,15584536,Chidozie,633,Germany,Male,38,5,142662.68,2,1,1,176779.46,0
12958,15803526,Chukwujamuike,658,France,Male,45,4,0,1,0,0,109057.56,1
12959,15692671,Chiang,577,France,Male,35,8,0,2,1,1,145796.49,0
12960,15660263,Frolova,767,France,Female,38,5,0,1,0,1,67769.94,1
12961,15794849,Chinwendu,710,Spain,Female,32,1,0,2,0,0,124592.84,0
12962,15633666,Ch'ien,727,France,Female,36,7,134644.19,1,1,0,80190.35,0
12963,15793693,Udegbulam,758,Germany,Male,45,3,122486.11,1,1,0,157924.25,1
12964,15690796,Chukwumaobim,645,France,Male,41,9,0,2,0,1,91972.49,0
12965,15781689,Chukwujamuike,705,Spain,Female,39,3,0,2,1,0,95794.98,0
12966,15792489,Chiazagomekpele,756,Germany,Female,40,8,123034.43,1,1,1,172490.78,0
12967,15650424,Nwachukwu,558,France,Male,45,3,0,1,0,0,79259.74,1
12968,15807008,Ts'ao,721,France,Female,28,9,0,2,1,1,187915.5,0
12969,15775131,H?,706,France,Female,53,8,0,1,1,1,177740.58,1
12970,15714993,Ch'en,637,France,Male,38,1,0,2,1,1,173486.39,0
12971,15693392,Liao,606,Germany,Male,40,4,103471.81,2,1,1,173586.63,0
12972,15774854,Watson,589,France,Female,39,9,95441.27,1,0,0,99061.75,1
12973,15699797,Chu,684,Spain,Female,32,7,0,1,1,0,130789.15,1
12974,15616700,Ch'ang,584,France,Male,29,6,0,2,1,0,162697.93,0
12975,15686957,Chukwuebuka,562,France,Male,33,4,0,1,1,0,76611.33,0
12976,15587581,Ch'iu,710,France,Male,46,9,0,2,1,0,53793.1,0
12977,15656592,Chukwudi,653,France,Female,52,1,0,1,0,1,38315.04,1
12978,15589221,Trevisano,681,France,Male,39,8,0,2,1,1,109608.81,0
12979,15687634,Chikezie,599,France,Male,28,5,0,1,1,1,85890.75,0
12980,15792565,Cattaneo,611,France,Male,41,9,0,2,1,1,151146.67,0
12981,15603065,Lucciano,644,France,Female,38,9,136658.42,1,0,0,95864.4,0
12982,15761497,Ch'ien,721,Spain,Female,43,2,128966.13,2,1,1,50213.81,0
12983,15600379,Hsia,684,France,Male,36,2,0,2,0,1,141533.19,0
12984,15765520,Chidubem,824,Spain,Female,45,4,0,2,1,0,182055.36,0
12985,15675316,Palerma,713,France,Male,33,6,0,2,1,0,151869.35,0
12986,15748068,Hsiung,600,France,Female,52,5,0,1,0,1,167973.63,1
12987,15574072,De Garis,638,Germany,Female,40,0,117020.08,1,1,0,171763.89,1
12988,15739997,Nwoye,741,Spain,Male,50,6,0,1,1,0,186476.91,1
12989,15684958,Kao,693,France,Male,25,9,0,2,1,1,186940.51,0
12990,15788776,Martin,602,Germany,Male,32,8,150956.71,2,1,1,84569.13,0
12991,15572735,Mazzi,590,France,Male,37,9,0,2,1,1,119419.37,0
12992,15675256,Maclean,762,France,Male,40,6,88594.14,1,1,1,115260.72,1
12993,15626212,Palerma,638,Germany,Male,38,1,125850.53,1,1,1,102260.16,1
12994,15662884,Yefremov,659,Spain,Female,32,2,0,2,1,0,100834.22,0
12995,15646565,Ch'eng,676,Spain,Female,33,8,105264.88,1,1,1,140780.8,0
12996,15679760,Lucchesi,702,France,Male,40,2,0,2,1,0,50368.63,0
12997,15810786,Palermo,507,Spain,Male,32,2,0,2,1,1,35342.33,0
12998,15649101,Lucchesi,714,France,Male,41,2,0,2,0,0,53794.67,0
12999,15578835,Nwankwo,553,France,Female,38,10,0,1,1,1,120892.96,0
13000,15776047,Ugochukwu,698,Spain,Female,36,4,0,2,1,0,170518.83,0
13001,15714006,Hs?eh,708,Spain,Male,27,7,0,2,1,0,48559.19,0
13002,15772073,Pagnotto,590,France,Female,35,1,0,2,1,1,141946.92,0
13003,15576774,Olisaemeka,829,France,Female,38,2,161807.18,1,1,0,13054.25,1
13004,15623192,Ts'ao,613,Spain,Female,27,1,0,2,1,0,129890.94,0
13005,15763093,Nkemdilim,733,France,Male,36,8,0,2,1,1,143960.72,0
13006,15707637,Onyemauchechi,619,Spain,Female,35,9,0,2,1,0,66795.78,0
13007,15791501,Chijindum,590,Spain,Male,32,1,0,2,1,1,168544.85,0
13008,15646859,P'eng,588,France,Female,26,1,102585.88,1,0,0,176925.69,0
13009,15600110,Pirozzi,679,France,Male,33,5,0,2,1,0,121846.81,0
13010,15671293,Tsao,757,France,Female,61,9,0,2,1,1,121053.19,0
13011,15682533,Chidiebele,711,France,Male,36,2,0,2,0,1,70523.92,0
13012,15637138,Calabresi,590,Germany,Female,59,2,157780.84,1,0,1,140166.95,0
13013,15766427,Ma,570,Spain,Female,37,4,0,2,1,1,96875.52,0
13014,15774727,Brown,531,France,Male,37,9,0,1,0,0,82500.84,0
13015,15574556,Palermo,755,France,Male,33,10,0,2,1,0,69759.41,0
13016,15769125,Lucchesi,633,France,Male,42,7,0,2,1,1,150468.35,0
13017,15627377,Nwachukwu,638,France,Male,27,7,0,1,1,1,157097.09,0
13018,15672756,Chiang,631,France,Female,40,8,0,2,1,0,173586.63,0
13019,15581551,Tuan,646,France,Female,26,8,0,2,1,1,104469.06,0
13020,15676513,Nwora,821,Spain,Female,51,1,0,1,1,1,57898.58,1
13021,15691823,Ch'in,537,France,Male,31,3,0,2,0,1,91092.84,0
13022,15653548,Zito,678,France,Male,31,6,0,2,1,0,88822.69,0
13023,15731865,Chukwukadibia,683,France,Female,35,10,0,1,1,0,58879.31,1
13024,15787529,Tsou,622,France,Male,33,1,0,2,1,1,92712.97,0
13025,15709396,Kornilova,696,France,Male,32,9,0,2,1,0,92888.53,0
13026,15722409,Hsia,556,France,Male,33,8,114285.2,1,1,0,36249.76,0
13027,15597909,Chiemeka,581,Germany,Male,47,6,153366.13,1,1,1,105746.94,0
13028,15797960,Chiekwugo,663,Germany,Male,32,2,124779.18,2,1,0,129964.94,0
13029,15652218,Palerma,594,Spain,Female,35,5,0,2,1,1,62972.13,0
13030,15796413,Chuang,753,France,Male,32,6,0,1,1,0,40893.61,0
13031,15694928,Chiang,718,Spain,Female,33,10,177799.83,1,0,1,141872.05,0
13032,15799790,Hsiung,678,France,Female,35,6,0,2,1,0,169921.11,0
13033,15609987,Chidozie,710,France,Male,33,5,0,2,1,0,146585.53,0
13034,15771483,Brazenor,775,France,Male,32,4,139874.55,1,1,1,166677.53,0
13035,15582591,T'ien,694,Germany,Male,36,8,136820.99,2,1,0,49594.02,0
13036,15576723,Ch'iu,667,Germany,Female,36,8,149592.14,2,1,0,136902.01,0
13037,15694349,Hsia,705,Spain,Female,31,5,123692,1,1,0,154767.34,0
13038,15579262,O'Brien,673,France,Female,51,5,0,1,1,0,56780.97,1
13039,15676571,Luffman,732,France,Female,45,1,102772.67,1,0,1,134878.19,1
13040,15661526,Calabresi,537,France,Female,40,1,109799.55,1,1,0,179445.24,1
13041,15737310,Shih,619,France,Male,42,3,0,2,1,1,108008.05,0
13042,15580935,Fanucci,559,France,Female,32,1,0,2,1,1,35300.08,0
13043,15598884,Okorie,605,France,Male,46,8,0,1,1,0,106040.97,1
13044,15809178,Teng,730,France,Male,36,3,0,2,1,0,93835.64,0
13045,15573893,White,616,France,Male,37,4,0,2,0,0,152876.13,0
13046,15674880,Chidiebere,711,France,Female,31,6,0,2,1,0,52367.75,0
13047,15611644,Pugh,607,France,Female,36,2,0,2,0,1,124071.71,0
13048,15705512,L?,778,France,Female,44,8,143330.56,1,1,0,88566.9,1
13049,15799600,Shih,699,France,Male,32,8,0,2,0,1,81723.8,0
13050,15667633,Kaleski,694,France,Male,42,6,0,1,1,0,176763.27,0
13051,15774738,Shih,668,France,Male,38,5,0,2,1,1,140138.98,0
13052,15766683,Calabrese,704,France,Male,31,7,0,2,1,0,49463.44,0
13053,15790829,Fang,561,France,Female,34,9,0,2,1,0,93901.61,0
13054,15773017,Raff,708,Germany,Male,51,9,104822.45,1,1,0,59103.13,1
13055,15803689,Chukwumaobim,627,France,Female,56,1,137841.53,1,1,1,143952.24,0
13056,15597945,Ch'iu,647,France,Male,22,3,126876.68,1,0,1,94951.27,0
13057,15721740,Ch'ien,641,France,Female,32,9,0,2,0,1,61977.82,1
13058,15802368,Bellucci,707,France,Female,38,5,0,2,1,0,52896.41,0
13059,15592999,Tung,711,Spain,Male,56,2,148042.97,1,1,1,116471.43,1
13060,15630709,Chukwunonso,587,Germany,Female,49,4,146547.29,1,1,1,121151.1,1
13061,15598884,Tuan,627,France,Male,31,0,0,2,1,0,199390.45,0
13062,15798903,H?,597,Germany,Female,46,3,121070.93,1,1,0,113656.85,1
13063,15652084,Fan,686,France,Male,41,5,0,1,1,0,77977.15,0
13064,15798084,Ch'iu,567,France,Male,41,4,0,2,1,0,118716.63,0
13065,15622527,Hoolan,597,Spain,Female,34,2,0,2,1,0,95611.47,0
13066,15806983,Udegbunam,564,France,Male,38,2,0,2,1,1,82559.77,0
13067,15643487,Nkemdilim,712,France,Male,36,8,0,2,1,0,111312.96,0
13068,15676966,K'ung,559,Spain,Male,42,9,0,2,0,0,142377.69,0
13069,15603328,Chinedum,653,France,Male,41,9,0,1,1,0,126812.63,0
13070,15728078,Manna,776,Spain,Male,37,3,0,2,1,1,171706.66,0
13071,15749168,Shao,584,France,Female,53,10,0,1,1,0,95719.73,1
13072,15622470,Chizuoke,653,Spain,Female,40,5,124043.8,1,0,1,46811.77,0
13073,15617052,Hsing,656,France,Female,37,6,0,2,1,1,171463.83,0
13074,15637138,Nnamdi,707,Spain,Female,44,2,0,1,1,0,189016.24,1
13075,15596621,Ulyanova,724,Spain,Male,34,2,0,2,1,0,49722.34,0
13076,15668032,Manna,665,Germany,Male,34,1,96679.71,1,1,0,172363.41,0
13077,15710366,Yeh,675,Spain,Female,49,3,0,1,1,0,180344.69,1
13078,15793901,Pisano,526,Spain,Male,40,9,0,1,0,1,127847.25,0
13079,15766896,P'eng,754,France,Male,43,2,0,2,1,0,143598.7,0
13080,15661745,Gadsden,497,Germany,Female,37,6,107911.57,1,1,1,162823.65,1
13081,15762268,Chidozie,613,France,Male,39,3,122550.05,1,0,1,94739.2,0
13082,15667944,Y?,678,France,Female,37,7,124268.64,1,1,0,139537.43,0
13083,15594814,Eipper,758,France,Male,41,0,0,2,1,1,52449.62,0
13084,15601274,Nkemdilim,607,Spain,Male,34,2,0,2,1,1,181224.56,0
13085,15583582,Chizuoke,678,France,Female,26,5,0,2,1,1,101834.58,0
13086,15757867,Chigozie,697,Germany,Male,40,2,99097.33,1,1,1,101515.76,0
13087,15691816,Nnachetam,627,Spain,Male,46,2,134542.73,1,1,0,88890.05,1
13088,15656937,Chinweuba,604,Germany,Male,57,7,91522.04,1,1,1,104533.51,1
13089,15811773,Chiang,754,Germany,Female,45,5,121404.64,1,1,1,45418.12,1
13090,15737605,Lo Duca,636,France,Male,27,7,0,2,1,1,176943.59,0
13091,15622289,Tuan,611,Germany,Female,32,1,139706.31,2,1,0,103922.47,0
13092,15611029,P'eng,596,Germany,Male,38,4,145747.67,1,1,1,79623.28,0
13093,15796370,Chidumaga,709,France,Female,36,2,0,2,1,0,165008.97,0
13094,15680167,Tsao,668,Germany,Male,40,5,129829.59,2,1,1,176913.42,0
13095,15684934,O'Brien,685,Spain,Female,33,7,0,1,1,1,93835.64,0
13096,15792916,Shao,715,Spain,Male,44,7,0,1,1,0,95007.8,1
13097,15576022,Frolov,708,Spain,Female,25,5,0,2,1,0,153036.97,0
13098,15667588,Lo,637,Spain,Female,27,4,0,2,0,0,176902.83,0
13099,15675787,Rounsevell,759,Spain,Female,44,1,0,2,1,0,139431,1
13100,15632091,Onuora,619,France,Female,58,5,0,1,0,0,76744.72,1
13101,15781598,Ijendu,446,France,Female,27,2,0,2,1,0,169469.3,0
13102,15691703,Ts'ui,725,Spain,Male,43,6,0,2,0,1,172718.35,0
13103,15581840,Onyeoruru,714,France,Female,33,5,0,2,1,0,110440.5,0
13104,15679024,Chukwualuka,706,Spain,Male,29,4,0,1,1,1,49778.79,0
13105,15596984,Lai,712,France,Male,31,5,0,2,1,1,124592.84,0
13106,15591607,Iweobiegbunam,653,France,Male,38,8,148051.52,1,1,1,102517.97,0
13107,15766776,Okwudilichukwu,679,Germany,Male,33,7,81564.1,1,1,0,96670.3,0
13108,15588908,Ch'iu,613,Germany,Female,39,9,90560.3,2,1,1,76510.49,0
